product_id,product_name,category,subcategory,brand,unit_price,cost_price,weight_lbs,launch_date,status
PROD_000678,Focused multi-state installation School,Automotive,Automotive_4,BrandA,22.92,13.75,10.53,2024-11-30,Active
PROD_000679,Persevering value-added artificial intelligence Partner,Clothing,Clothing_1,BrandE,312.87,187.72,13.13,2020-11-29,Active
PROD_000680,Devolved scalable infrastructure Bad,Books,Books_3,BrandD,131.22,78.73,8.92,2023-05-25,Discontinued
PROD_000681,Centralized intermediate protocol Case,Home & Garden,Home & Garden_3,BrandC,24.0,14.4,17.22,2021-08-14,Active
PROD_000682,Fundamental foreground website Increase,Automotive,Automotive_5,BrandH,487.74,292.64,18.7,2023-12-10,Active
PROD_000683,User-centric fresh-thinking functionalities Local,Home & Garden,Home & Garden_4,BrandC,299.51,179.7,12.66,2021-10-17,Active
PROD_000684,Compatible dedicated challenge State,Books,Books_2,BrandF,246.01,147.61,16.11,2024-04-15,Active
PROD_000685,Customer-focused coherent benchmark Community,Books,Books_2,BrandF,211.98,127.19,6.14,2022-09-07,Active
PROD_000686,Intuitive incremental capability North,Home & Garden,Home & Garden_5,BrandF,150.51,90.31,0.27,2022-03-24,Active
PROD_000687,Visionary demand-driven knowledge user Foot,Automotive,Automotive_4,BrandE,14.47,8.68,15.98,2022-10-02,Discontinued
PROD_000688,Decentralized background complexity Surface,Electronics,Electronics_5,BrandF,102.4,61.44,8.8,2023-11-13,Discontinued
PROD_000689,Triple-buffered tangible portal Amount,Home & Garden,Home & Garden_2,BrandG,415.93,249.56,5.33,2021-07-05,Active
PROD_000690,Inverse client-server array Seek,Sports,Sports_5,BrandE,149.49,89.69,16.2,2021-09-04,Active
PROD_000691,Multi-channeled hybrid migration Appear,Sports,Sports_3,BrandB,99.38,59.63,2.3,2023-10-28,Active
PROD_000692,Fundamental context-sensitive algorithm Interview,Automotive,Automotive_4,BrandE,353.23,211.94,3.84,2024-09-16,Active
PROD_000693,Realigned value-added neural-net Enjoy,Home & Garden,Home & Garden_1,BrandA,485.16,291.1,3.8,2020-11-28,Active
PROD_000694,Customer-focused client-driven capability Actually,Books,Books_4,BrandE,71.27,42.76,14.57,2020-09-28,Discontinued
PROD_000695,Vision-oriented directional capacity Decade,Clothing,Clothing_2,BrandC,17.22,10.33,6.9,2024-07-21,Active
PROD_000696,Multi-layered systemic product Writer,Automotive,Automotive_1,BrandF,237.21,142.32,6.67,2023-08-29,Discontinued
PROD_000697,Reduced optimizing firmware Whose,Electronics,Electronics_1,BrandE,390.07,234.04,10.91,2024-07-01,Discontinued
PROD_000698,Ameliorated asymmetric customer loyalty Weight,Sports,Sports_1,BrandE,410.45,246.27,2.53,2023-09-01,Discontinued
PROD_000699,De-engineered background workforce Glass,Toys,Toys_1,BrandH,131.11,78.67,4.06,2021-01-17,Active
PROD_000700,Persistent actuating concept Window,Sports,Sports_3,BrandH,200.67,120.4,18.73,2023-04-22,Discontinued
PROD_000701,Up-sized hybrid methodology All,Electronics,Electronics_3,BrandB,134.12,80.47,4.05,2022-05-08,Active
PROD_000702,Optimized context-sensitive help-desk Difficult,Sports,Sports_4,BrandB,125.62,75.37,6.56,2024-12-23,Discontinued
PROD_000703,Grass-roots even-keeled knowledge user Use,Books,Books_2,BrandB,203.95,122.37,0.28,2021-03-06,Active
PROD_000704,Seamless regional pricing structure Else,Automotive,Automotive_1,BrandC,191.99,115.19,5.05,2023-09-03,Active
PROD_000705,Proactive incremental neural-net Measure,Clothing,Clothing_1,BrandF,466.12,279.67,1.29,2020-09-27,Discontinued
PROD_000706,Grass-roots human-resource challenge Kind,Clothing,Clothing_3,BrandC,249.04,149.43,19.64,2021-06-07,Active
PROD_000707,Progressive dynamic product Suffer,Automotive,Automotive_4,BrandD,20.46,12.28,7.23,2023-02-26,Discontinued
PROD_000708,Ameliorated homogeneous toolset Sell,Books,Books_4,BrandA,247.8,148.68,11.22,2022-03-26,Active
PROD_000709,Quality-focused zero tolerance matrix Guy,Sports,Sports_3,BrandC,276.37,165.82,14.67,2024-12-31,Active
PROD_000710,Profit-focused fresh-thinking info-mediaries Expect,Home & Garden,Home & Garden_4,BrandB,270.26,162.15,5.98,2021-05-02,Active
PROD_000711,Intuitive radical definition All,Beauty,Beauty_5,BrandH,10.35,6.21,7.64,2024-11-30,Discontinued
PROD_000712,Vision-oriented even-keeled approach Table,Electronics,Electronics_2,BrandF,390.25,234.15,6.48,2025-05-24,Active
PROD_000713,Progressive heuristic throughput Pattern,Toys,Toys_4,BrandD,266.79,160.08,15.34,2025-06-08,Discontinued
PROD_000714,Diverse bandwidth-monitored encryption Realize,Books,Books_3,BrandF,210.8,126.48,2.3,2021-08-22,Active
PROD_000715,Public-key user-facing approach South,Electronics,Electronics_1,BrandC,97.53,58.52,4.12,2025-06-02,Active
PROD_000716,Face-to-face object-oriented website Important,Sports,Sports_4,BrandB,25.59,15.35,13.19,2022-03-18,Active
PROD_000717,Enhanced context-sensitive encoding Person,Electronics,Electronics_1,BrandF,118.15,70.89,0.36,2022-01-09,Discontinued
PROD_000718,User-centric tangible help-desk White,Automotive,Automotive_1,BrandB,239.35,143.61,7.28,2023-05-24,Active
PROD_000719,Triple-buffered tangible help-desk Yourself,Beauty,Beauty_3,BrandA,413.59,248.15,10.63,2023-04-11,Active
PROD_000720,Digitized non-volatile core Think,Books,Books_5,BrandB,472.86,283.71,2.03,2025-05-18,Discontinued
PROD_000721,Proactive needs-based function Continue,Toys,Toys_2,BrandD,104.63,62.78,11.44,2022-11-21,Discontinued
PROD_000722,Cross-group analyzing emulation Play,Toys,Toys_5,BrandB,385.48,231.29,7.22,2021-07-12,Active
PROD_000723,Progressive mission-critical ability Glass,Toys,Toys_2,BrandB,91.74,55.04,11.04,2025-01-09,Active
PROD_000724,Exclusive clear-thinking Graphical User Interface Series,Home & Garden,Home & Garden_3,BrandH,467.42,280.45,11.05,2021-04-28,Active
PROD_000725,Inverse analyzing adapter Choose,Beauty,Beauty_4,BrandG,384.45,230.67,16.54,2023-05-15,Active
PROD_000726,Digitized zero-defect budgetary management Throughout,Sports,Sports_5,BrandD,193.78,116.27,18.53,2023-01-25,Active
PROD_000727,Multi-lateral asynchronous hub Sea,Beauty,Beauty_4,BrandH,229.27,137.56,0.1,2025-02-22,Active
PROD_000728,Object-based optimizing attitude Great,Books,Books_3,BrandA,263.63,158.18,0.23,2021-12-11,Discontinued
PROD_000729,Devolved cohesive superstructure Leave,Sports,Sports_3,BrandF,20.63,12.38,18.39,2024-05-24,Discontinued
PROD_000730,Pre-emptive solution-oriented functionalities Contain,Clothing,Clothing_2,BrandA,235.58,141.35,2.85,2023-12-22,Active
PROD_000731,Realigned system-worthy pricing structure Stop,Sports,Sports_3,BrandD,135.56,81.34,1.93,2022-03-21,Active
PROD_000732,Synchronized optimizing conglomeration Human,Sports,Sports_4,BrandB,364.55,218.73,3.54,2021-12-20,Active
PROD_000733,Team-oriented explicit capacity Cost,Books,Books_5,BrandA,368.09,220.85,7.69,2024-01-30,Active
PROD_000734,Total object-oriented infrastructure Today,Beauty,Beauty_4,BrandF,441.1,264.66,8.39,2025-05-29,Active
PROD_000735,Re-contextualized 5thgeneration contingency Play,Sports,Sports_4,BrandA,320.6,192.36,1.18,2022-01-10,Active
PROD_000736,Seamless directional productivity Others,Beauty,Beauty_2,BrandC,170.15,102.09,3.15,2020-12-15,Active
PROD_000737,Proactive client-server groupware Skill,Automotive,Automotive_3,BrandB,118.82,71.29,15.75,2020-10-28,Discontinued
PROD_000738,Monitored foreground concept Provide,Home & Garden,Home & Garden_5,BrandF,50.45,30.27,14.93,2024-11-11,Active
PROD_000739,Cross-group tertiary secured line Purpose,Books,Books_4,BrandB,205.28,123.17,15.5,2024-01-31,Discontinued
PROD_000740,Managed local access Evidence,Home & Garden,Home & Garden_4,BrandH,284.06,170.43,7.97,2021-06-26,Discontinued
PROD_000741,Team-oriented asymmetric hardware Establish,Sports,Sports_4,BrandD,45.11,27.06,6.54,2024-05-15,Active
PROD_000742,Up-sized 24hour application Imagine,Clothing,Clothing_3,BrandG,217.53,130.52,3.89,2022-08-17,Active
PROD_000743,Operative composite installation Mind,Electronics,Electronics_3,BrandE,92.94,55.76,12.36,2024-11-04,Active
PROD_000744,Monitored needs-based implementation Blood,Home & Garden,Home & Garden_2,BrandH,31.99,19.19,4.07,2024-07-31,Active
PROD_000745,Re-engineered solution-oriented task-force Right,Home & Garden,Home & Garden_1,BrandB,65.06,39.04,4.94,2021-07-25,Discontinued
PROD_000746,Organized asynchronous website Throughout,Books,Books_1,BrandA,178.2,106.92,6.17,2020-08-08,Active
PROD_000747,Ameliorated foreground firmware Book,Electronics,Electronics_5,BrandF,112.41,67.45,4.32,2020-10-21,Active
PROD_000748,Down-sized homogeneous complexity Sign,Automotive,Automotive_1,BrandC,350.58,210.35,7.59,2020-10-23,Active
PROD_000749,Cross-group global policy Positive,Books,Books_2,BrandC,39.45,23.67,15.8,2024-11-25,Active
PROD_000750,Triple-buffered 4thgeneration Internet solution Yes,Electronics,Electronics_1,BrandH,330.83,198.5,1.43,2023-09-15,Active
PROD_000751,Robust intermediate complexity Argue,Beauty,Beauty_4,BrandB,19.35,11.61,4.7,2020-12-09,Active
PROD_000752,Expanded content-based installation Same,Clothing,Clothing_5,BrandF,247.48,148.49,10.68,2023-03-17,Discontinued
PROD_000753,Upgradable needs-based firmware Recent,Sports,Sports_1,BrandH,284.74,170.84,0.89,2021-11-04,Active
PROD_000754,Front-line bandwidth-monitored application Increase,Beauty,Beauty_2,BrandH,202.77,121.66,0.47,2023-04-18,Active
PROD_000755,Pre-emptive coherent application Herself,Beauty,Beauty_5,BrandE,125.74,75.44,5.59,2020-06-14,Active
PROD_000756,Cross-group explicit protocol Process,Books,Books_1,BrandG,446.3,267.78,18.89,2023-06-09,Active
PROD_000757,Exclusive bandwidth-monitored algorithm Design,Sports,Sports_4,BrandC,177.48,106.49,13.17,2021-04-16,Active
PROD_000758,Implemented attitude-oriented leverage Three,Toys,Toys_5,BrandD,214.49,128.7,3.14,2021-01-05,Active
PROD_000759,Object-based methodical matrix Want,Beauty,Beauty_2,BrandH,275.69,165.42,13.08,2023-09-28,Discontinued
PROD_000760,Cross-group secondary moratorium Impact,Home & Garden,Home & Garden_5,BrandE,347.38,208.43,18.2,2021-05-11,Active
PROD_000761,Multi-tiered holistic contingency Like,Home & Garden,Home & Garden_5,BrandC,165.57,99.34,10.71,2020-08-28,Active
PROD_000762,Organic maximized firmware Draw,Home & Garden,Home & Garden_2,BrandF,421.37,252.82,14.57,2024-08-15,Active
PROD_000763,Re-contextualized analyzing collaboration Soldier,Toys,Toys_3,BrandG,158.64,95.18,3.12,2023-12-02,Discontinued
PROD_000764,Cross-platform attitude-oriented secured line Guy,Clothing,Clothing_5,BrandC,100.53,60.32,12.38,2024-06-23,Discontinued
PROD_000765,Open-source web-enabled parallelism Dream,Sports,Sports_3,BrandD,346.82,208.09,1.68,2023-03-16,Active
PROD_000766,Networked multi-state instruction set North,Home & Garden,Home & Garden_3,BrandH,358.89,215.33,3.76,2023-11-15,Active
PROD_000767,Phased object-oriented encoding Maybe,Automotive,Automotive_2,BrandH,77.38,46.43,4.6,2021-12-06,Active
PROD_000768,Object-based transitional alliance Morning,Electronics,Electronics_2,BrandE,475.6,285.36,14.87,2023-04-17,Discontinued
PROD_000769,Programmable object-oriented service-desk Pressure,Sports,Sports_4,BrandB,96.77,58.06,17.36,2021-03-04,Active
PROD_000770,Versatile local conglomeration Computer,Beauty,Beauty_4,BrandH,444.92,266.95,8.16,2025-04-19,Active
PROD_000771,Ergonomic clear-thinking analyzer Land,Toys,Toys_5,BrandF,203.13,121.88,11.92,2020-10-29,Active
PROD_000772,Synergized intermediate customer loyalty Test,Clothing,Clothing_1,BrandH,233.88,140.33,17.57,2023-07-28,Discontinued
PROD_000773,Right-sized empowering functionalities Whether,Toys,Toys_5,BrandA,283.27,169.96,15.33,2024-01-27,Active
PROD_000774,Cloned background info-mediaries Only,Sports,Sports_3,BrandE,225.38,135.23,15.5,2022-06-03,Active
PROD_000775,Inverse even-keeled model Low,Automotive,Automotive_5,BrandC,217.01,130.2,18.39,2025-01-08,Discontinued
PROD_000776,Advanced zero tolerance standardization Price,Automotive,Automotive_5,BrandH,54.32,32.59,2.35,2023-05-17,Discontinued
PROD_000777,Operative bifurcated instruction set Citizen,Toys,Toys_1,BrandG,168.5,101.1,3.66,2021-03-05,Discontinued
PROD_000778,Reverse-engineered optimal task-force Yard,Automotive,Automotive_2,BrandB,132.54,79.52,14.4,2020-12-08,Active
PROD_000779,Customer-focused non-volatile time-frame Blood,Clothing,Clothing_3,BrandB,356.05,213.63,1.8,2024-05-13,Active
PROD_000780,Public-key grid-enabled installation Everything,Home & Garden,Home & Garden_1,BrandG,279.67,167.8,15.39,2022-05-08,Active
PROD_000781,Pre-emptive object-oriented portal Material,Home & Garden,Home & Garden_2,BrandC,435.72,261.43,15.41,2020-08-15,Active
PROD_000782,Grass-roots impactful circuit Present,Toys,Toys_4,BrandE,161.66,97.0,5.85,2023-06-25,Discontinued
PROD_000783,Team-oriented impactful alliance Individual,Clothing,Clothing_1,BrandC,480.61,288.37,12.49,2024-11-19,Active
PROD_000784,Managed system-worthy encoding Appear,Electronics,Electronics_4,BrandH,253.84,152.3,10.92,2024-03-01,Active
PROD_000785,Future-proofed holistic adapter Green,Automotive,Automotive_4,BrandD,116.27,69.76,9.13,2024-07-10,Active
PROD_000786,Innovative fault-tolerant focus group Threat,Clothing,Clothing_5,BrandA,129.91,77.95,5.63,2022-11-23,Discontinued
PROD_000787,Total systemic attitude Trouble,Electronics,Electronics_3,BrandC,82.65,49.59,0.83,2021-07-29,Active
PROD_000788,Innovative value-added intranet Staff,Books,Books_1,BrandF,460.99,276.59,2.27,2024-07-25,Discontinued
PROD_000789,Future-proofed upward-trending instruction set Point,Home & Garden,Home & Garden_5,BrandE,309.43,185.66,11.49,2023-08-31,Discontinued
PROD_000790,Ergonomic leadingedge data-warehouse White,Automotive,Automotive_1,BrandF,466.43,279.86,15.39,2024-07-22,Active
PROD_000791,User-centric mobile task-force Name,Beauty,Beauty_4,BrandG,411.93,247.16,16.88,2024-10-09,Active
PROD_000792,Centralized multimedia utilization Cold,Books,Books_3,BrandH,75.93,45.56,6.65,2020-10-05,Active
PROD_000793,Triple-buffered motivating initiative Central,Sports,Sports_1,BrandD,309.91,185.94,11.47,2024-05-04,Active
PROD_000794,Progressive non-volatile algorithm Consumer,Automotive,Automotive_3,BrandE,219.26,131.55,5.27,2021-05-26,Active
PROD_000795,Exclusive analyzing encryption Alone,Home & Garden,Home & Garden_4,BrandH,264.66,158.79,9.9,2022-09-19,Discontinued
PROD_000796,Multi-lateral tertiary customer loyalty Eye,Sports,Sports_1,BrandE,489.84,293.9,2.45,2022-04-11,Active
PROD_000797,Persistent motivating infrastructure Prove,Clothing,Clothing_4,BrandD,401.79,241.07,8.34,2025-01-19,Active
PROD_000798,Synergized 4thgeneration encoding Hotel,Beauty,Beauty_2,BrandD,15.54,9.32,13.83,2022-11-18,Active
PROD_000799,Organized context-sensitive leverage Peace,Clothing,Clothing_5,BrandE,157.14,94.28,6.55,2023-03-12,Active
PROD_000800,Monitored cohesive firmware Smile,Clothing,Clothing_5,BrandF,177.27,106.36,12.36,2024-08-03,Active
PROD_000801,Cross-group executive algorithm Imagine,Home & Garden,Home & Garden_3,BrandD,171.95,103.17,18.45,2020-09-06,Active
PROD_000802,Re-engineered zero-defect data-warehouse Tough,Automotive,Automotive_4,BrandA,326.37,195.82,3.19,2021-07-17,Active
PROD_000803,Face-to-face systematic database Exist,Beauty,Beauty_4,BrandH,394.15,236.49,18.56,2023-09-11,Active
PROD_000804,Profound 3rdgeneration time-frame Speak,Books,Books_1,BrandF,282.04,169.22,4.24,2023-11-06,Active
PROD_000805,Phased clear-thinking project Consumer,Beauty,Beauty_3,BrandB,485.11,291.07,16.83,2023-06-11,Active
PROD_000806,Advanced directional extranet Political,Toys,Toys_4,BrandC,289.78,173.87,3.83,2024-06-17,Active
PROD_000807,Integrated transitional strategy Question,Books,Books_3,BrandF,357.82,214.69,8.34,2021-10-24,Active
PROD_000808,Multi-tiered grid-enabled knowledgebase Entire,Sports,Sports_3,BrandF,231.43,138.86,4.4,2021-07-11,Active
PROD_000809,Innovative systematic model Thank,Home & Garden,Home & Garden_1,BrandB,193.37,116.02,15.58,2023-07-22,Active
PROD_000810,Reduced bi-directional ability Much,Automotive,Automotive_5,BrandA,401.52,240.91,3.17,2025-06-07,Active
PROD_000811,Multi-layered next generation project Phone,Automotive,Automotive_2,BrandE,390.01,234.01,15.41,2023-06-25,Active
PROD_000812,Innovative systemic benchmark Meet,Home & Garden,Home & Garden_4,BrandD,365.04,219.02,7.81,2020-10-02,Active
PROD_000813,Grass-roots scalable Graphic Interface Training,Electronics,Electronics_5,BrandE,466.85,280.11,17.45,2021-10-26,Active
PROD_000814,Streamlined transitional projection Fire,Automotive,Automotive_3,BrandA,60.52,36.31,0.55,2021-05-18,Active
PROD_000815,Programmable well-modulated encoding We,Sports,Sports_3,BrandF,108.27,64.96,5.61,2020-09-19,Active
PROD_000816,Right-sized impactful protocol Front,Automotive,Automotive_2,BrandB,143.6,86.16,5.55,2023-11-03,Active
PROD_000817,Up-sized 4thgeneration projection Modern,Clothing,Clothing_5,BrandD,275.84,165.5,6.44,2025-06-04,Discontinued
PROD_000818,Fundamental intangible initiative Important,Books,Books_3,BrandD,93.92,56.35,12.3,2024-02-14,Active
PROD_000819,Reduced tertiary orchestration Team,Automotive,Automotive_4,BrandA,73.74,44.24,18.08,2021-05-20,Active
PROD_000820,Up-sized transitional definition Rich,Clothing,Clothing_4,BrandG,36.36,21.82,7.9,2023-02-09,Active
PROD_000821,Phased static help-desk Movement,Beauty,Beauty_2,BrandE,172.84,103.71,14.29,2021-12-08,Active
PROD_000822,Down-sized stable open architecture Course,Automotive,Automotive_4,BrandC,55.53,33.32,2.04,2021-11-26,Active
PROD_000823,Phased clear-thinking support Evening,Automotive,Automotive_2,BrandH,123.53,74.12,2.96,2024-01-23,Active
PROD_000824,Realigned well-modulated contingency Your,Beauty,Beauty_3,BrandG,99.84,59.91,15.8,2023-11-01,Active
PROD_000825,Managed solution-oriented array Doctor,Automotive,Automotive_4,BrandH,24.83,14.9,2.35,2022-03-19,Active
PROD_000826,User-friendly fault-tolerant instruction set Story,Automotive,Automotive_3,BrandC,148.31,88.98,12.13,2024-11-14,Discontinued
PROD_000827,Multi-layered empowering paradigm Financial,Clothing,Clothing_1,BrandG,410.6,246.36,6.58,2022-10-03,Active
PROD_000828,Decentralized methodical application Trial,Books,Books_4,BrandH,206.4,123.84,4.85,2023-08-11,Discontinued
PROD_000829,Reduced regional archive Marriage,Home & Garden,Home & Garden_3,BrandH,198.07,118.84,4.24,2024-11-18,Active
PROD_000830,Profit-focused bottom-line software I,Toys,Toys_2,BrandF,276.82,166.09,3.54,2023-02-01,Active
PROD_000831,Open-source actuating collaboration Certain,Automotive,Automotive_4,BrandB,300.16,180.1,6.58,2025-05-26,Active
PROD_000832,Mandatory incremental open system Walk,Automotive,Automotive_4,BrandC,160.94,96.56,1.49,2024-12-20,Active
PROD_000833,Persevering client-server functionalities Travel,Toys,Toys_1,BrandF,252.2,151.32,1.9,2024-01-06,Discontinued
PROD_000834,Vision-oriented attitude-oriented matrix Go,Electronics,Electronics_4,BrandC,333.83,200.3,10.67,2023-08-04,Active
PROD_000835,Enhanced foreground productivity Article,Automotive,Automotive_3,BrandD,110.77,66.46,6.06,2020-06-16,Active
PROD_000836,Grass-roots demand-driven task-force Staff,Toys,Toys_5,BrandF,495.24,297.15,0.26,2021-04-12,Active
PROD_000837,Virtual cohesive matrix Stock,Home & Garden,Home & Garden_5,BrandE,40.58,24.35,19.36,2024-04-03,Active
PROD_000838,Cross-group clear-thinking pricing structure Leader,Beauty,Beauty_1,BrandB,432.01,259.21,4.78,2023-08-09,Active
PROD_000839,Open-architected interactive matrices Identify,Beauty,Beauty_4,BrandG,208.96,125.37,10.95,2020-06-16,Discontinued
PROD_000840,Public-key dedicated superstructure Hour,Automotive,Automotive_4,BrandC,102.23,61.34,16.88,2025-03-09,Active
PROD_000841,Inverse web-enabled moderator Cut,Toys,Toys_2,BrandC,151.35,90.81,2.77,2020-07-10,Active
PROD_000842,Adaptive responsive superstructure Energy,Electronics,Electronics_4,BrandC,363.46,218.07,13.19,2021-07-26,Discontinued
PROD_000843,Monitored fault-tolerant capacity Board,Clothing,Clothing_4,BrandC,324.7,194.82,17.22,2022-05-09,Active
PROD_000844,Reverse-engineered fault-tolerant concept Attention,Home & Garden,Home & Garden_5,BrandH,259.61,155.77,16.42,2024-07-22,Active
PROD_000845,Innovative explicit knowledgebase Should,Beauty,Beauty_5,BrandD,101.04,60.62,0.25,2023-01-14,Active
PROD_000846,Progressive global Internet solution View,Sports,Sports_5,BrandE,211.31,126.79,11.57,2023-11-14,Active
PROD_000847,Devolved global matrix Her,Electronics,Electronics_1,BrandH,355.39,213.24,11.65,2024-03-09,Active
PROD_000848,Down-sized impactful adapter Drive,Home & Garden,Home & Garden_1,BrandE,237.82,142.69,10.51,2021-07-22,Active
PROD_000849,De-engineered didactic superstructure Age,Sports,Sports_1,BrandH,319.02,191.41,13.71,2023-05-21,Active
PROD_000850,Down-sized bottom-line hierarchy Seek,Electronics,Electronics_1,BrandF,272.17,163.3,9.43,2023-09-09,Active
PROD_000851,Automated homogeneous productivity Especially,Beauty,Beauty_3,BrandG,182.93,109.76,5.86,2024-04-17,Active
PROD_000852,Secured actuating policy Anything,Books,Books_4,BrandE,40.09,24.06,11.61,2023-09-30,Active
PROD_000853,Streamlined 3rdgeneration application Road,Books,Books_1,BrandA,150.54,90.32,2.62,2021-01-05,Active
PROD_000854,Organic homogeneous capability Officer,Books,Books_3,BrandE,74.94,44.97,5.58,2021-09-12,Active
PROD_000855,Total coherent database Run,Electronics,Electronics_5,BrandB,305.87,183.52,14.81,2023-11-12,Active
PROD_000856,Advanced exuding instruction set Recently,Beauty,Beauty_2,BrandC,138.01,82.81,9.75,2020-12-09,Active
PROD_000857,Programmable encompassing process improvement Police,Beauty,Beauty_5,BrandB,484.0,290.4,18.69,2023-12-10,Discontinued
PROD_000858,Operative bi-directional migration Serve,Automotive,Automotive_2,BrandG,387.48,232.49,13.25,2023-07-11,Discontinued
PROD_000859,Horizontal bifurcated toolset Born,Sports,Sports_3,BrandF,36.62,21.97,15.13,2022-12-04,Active
PROD_000860,Robust dedicated time-frame Everyone,Electronics,Electronics_4,BrandC,237.37,142.42,6.1,2024-08-05,Discontinued
PROD_000861,Exclusive heuristic strategy It,Toys,Toys_2,BrandG,242.55,145.53,10.66,2021-11-29,Active
PROD_000862,Balanced neutral methodology Whether,Electronics,Electronics_4,BrandE,464.34,278.6,7.7,2021-06-22,Active
PROD_000863,Polarized full-range encoding Able,Electronics,Electronics_3,BrandB,459.68,275.81,19.13,2020-07-01,Active
PROD_000864,Cross-group bifurcated orchestration Relationship,Books,Books_1,BrandF,142.46,85.48,5.18,2022-11-27,Active
PROD_000865,Cross-group zero-defect migration Bad,Automotive,Automotive_5,BrandD,369.81,221.89,15.43,2024-01-20,Active
PROD_000866,Cross-platform eco-centric project During,Home & Garden,Home & Garden_1,BrandF,278.33,167.0,16.65,2022-09-20,Active
PROD_000867,Implemented empowering Local Area Network Apply,Toys,Toys_4,BrandB,267.38,160.43,7.1,2020-12-07,Active
PROD_000868,Enhanced 6thgeneration frame Here,Books,Books_5,BrandD,26.68,16.01,1.93,2024-06-11,Discontinued
PROD_000869,Intuitive interactive support Business,Clothing,Clothing_5,BrandB,52.33,31.4,2.69,2020-11-28,Discontinued
PROD_000870,Virtual 6thgeneration access Together,Clothing,Clothing_4,BrandC,134.13,80.48,13.24,2021-02-15,Active
PROD_000871,Stand-alone composite groupware Help,Automotive,Automotive_3,BrandE,386.99,232.19,5.22,2024-11-28,Active
PROD_000872,Secured encompassing superstructure Better,Books,Books_3,BrandA,197.57,118.54,19.92,2022-04-19,Active
PROD_000873,Mandatory contextually-based budgetary management Institution,Books,Books_4,BrandC,225.88,135.53,19.59,2022-06-09,Discontinued
PROD_000874,Persevering encompassing info-mediaries Road,Toys,Toys_1,BrandC,326.29,195.77,2.96,2024-09-09,Active
PROD_000875,Operative solution-oriented website Compare,Sports,Sports_3,BrandB,457.18,274.31,2.16,2020-12-31,Active
PROD_000876,Total uniform approach Yes,Clothing,Clothing_1,BrandE,390.85,234.51,17.94,2024-08-28,Discontinued
PROD_000877,Customer-focused intangible parallelism Meeting,Electronics,Electronics_3,BrandA,335.66,201.39,3.12,2024-06-12,Active
PROD_000878,Synergistic leadingedge contingency Popular,Toys,Toys_4,BrandA,262.54,157.52,9.61,2022-05-02,Active
PROD_000879,Multi-channeled reciprocal algorithm Travel,Clothing,Clothing_4,BrandD,11.62,6.97,2.51,2023-11-10,Active
PROD_000880,Upgradable clear-thinking matrices Wife,Beauty,Beauty_1,BrandE,206.3,123.78,7.37,2022-11-16,Active
PROD_000881,Open-source leadingedge analyzer At,Clothing,Clothing_3,BrandH,382.62,229.57,12.99,2021-09-28,Discontinued
PROD_000882,Intuitive 24/7 strategy Trouble,Electronics,Electronics_3,BrandG,333.76,200.26,13.95,2023-10-29,Active
PROD_000883,Visionary value-added orchestration Shake,Beauty,Beauty_4,BrandH,51.58,30.95,14.73,2023-04-06,Discontinued
PROD_000884,Synchronized global model Necessary,Electronics,Electronics_5,BrandD,22.43,13.46,4.85,2023-11-17,Active
PROD_000885,Secured bandwidth-monitored Internet solution Recently,Clothing,Clothing_4,BrandE,254.85,152.91,19.33,2024-01-26,Active
PROD_000886,Polarized grid-enabled protocol Require,Electronics,Electronics_1,BrandF,37.47,22.48,8.17,2023-08-23,Discontinued
PROD_000887,Distributed next generation pricing structure Arm,Automotive,Automotive_2,BrandC,373.12,223.87,18.5,2020-06-29,Active
PROD_000888,Diverse motivating leverage Together,Home & Garden,Home & Garden_4,BrandH,330.38,198.23,18.15,2022-11-30,Active
PROD_000889,Down-sized asynchronous system engine Million,Sports,Sports_1,BrandC,17.04,10.22,18.1,2022-01-14,Active
PROD_000890,Managed even-keeled application Movement,Automotive,Automotive_1,BrandC,419.32,251.59,16.37,2021-07-19,Active
PROD_000891,Stand-alone homogeneous initiative Technology,Clothing,Clothing_5,BrandH,301.54,180.92,4.49,2021-08-11,Discontinued
PROD_000892,Persevering leadingedge website Page,Toys,Toys_4,BrandF,407.65,244.59,6.55,2022-09-04,Discontinued
PROD_000893,Proactive local functionalities By,Beauty,Beauty_5,BrandD,384.47,230.68,3.55,2025-05-04,Active
PROD_000894,User-friendly solution-oriented adapter Board,Clothing,Clothing_4,BrandE,79.21,47.52,3.44,2022-06-15,Active
PROD_000895,Automated next generation neural-net A,Home & Garden,Home & Garden_5,BrandH,129.39,77.63,0.91,2024-07-25,Active
PROD_000896,Robust regional productivity Fly,Toys,Toys_4,BrandC,17.66,10.6,1.71,2024-11-20,Active
PROD_000897,Realigned demand-driven projection Remain,Home & Garden,Home & Garden_5,BrandB,356.3,213.78,17.75,2022-09-19,Active
PROD_000898,Mandatory high-level application Technology,Automotive,Automotive_3,BrandC,111.02,66.61,10.51,2021-07-20,Active
PROD_000899,Persevering full-range open architecture Speak,Sports,Sports_1,BrandC,309.16,185.5,11.97,2023-07-15,Active
PROD_000900,Phased transitional protocol Himself,Clothing,Clothing_1,BrandE,180.45,108.27,11.2,2024-01-06,Discontinued
PROD_000901,Customizable bandwidth-monitored task-force Reason,Clothing,Clothing_5,BrandB,313.27,187.96,10.2,2021-07-18,Active
PROD_000902,Mandatory heuristic productivity Such,Sports,Sports_1,BrandE,36.0,21.6,15.95,2021-11-23,Active
